dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
35,0.6381574880657847,Lactobacillus_mulieris_1,27,4,36
9,0.8405851111556855,Lactobacillus_crispatus_1,28,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,28,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,28,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,28,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,28,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,28,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,28,0,7
10,0.5483186717779636,Lactobacillus_iners_1,28,0,8
4,0.6235306948486403,Lactobacillus_iners_2,28,0,9
5,0.6425756127054733,Lactobacillus_iners_4,28,0,10
12,0.6485966884851313,Lactobacillus_iners_5,28,0,11
8,0.6829658559505328,Lactobacillus_iners_6,28,0,12
6,0.39402451730256693,UBA629_sp005465875_1,28,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,28,0,14
1,0.2422917250729616,MultiGenera,28,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,28,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,28,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,28,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,28,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,28,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,28,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,28,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,28,1,8
10,0.5483186717779636,Lactobacillus_iners_1,28,1,9
4,0.6235306948486403,Lactobacillus_iners_2,28,1,10
5,0.6425756127054733,Lactobacillus_iners_4,28,1,11
12,0.6485966884851313,Lactobacillus_iners_5,28,1,12
8,0.6829658559505328,Lactobacillus_iners_6,28,1,13
2,0.510350087242883,Lactobacillus_iners_7,28,1,14
6,0.39402451730256693,UBA629_sp005465875_1,28,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,28,1,16
1,0.2422917250729616,MultiGenera,28,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,28,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,28,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,28,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,28,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,28,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,28,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,28,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,28,2,8
10,0.5483186717779636,Lactobacillus_iners_1,28,2,9
3,0.6235306948486403,Lactobacillus_iners_2,28,2,10
5,0.6425756127054733,Lactobacillus_iners_4,28,2,11
12,0.6485966884851313,Lactobacillus_iners_5,28,2,12
8,0.6829658559505328,Lactobacillus_iners_6,28,2,13
2,0.510350087242883,Lactobacillus_iners_7,28,2,14
6,0.39402451730256693,UBA629_sp005465875_1,28,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,28,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,28,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,28,2,18
1,0.2422917250729616,MultiGenera,28,2,19
10,0.8405851111556855,Lactobacillus_crispatus_1,28,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,28,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,28,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,28,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,28,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,28,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,28,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,28,3,8
12,0.5483186717779636,Lactobacillus_iners_1,28,3,9
8,0.7769133321298963,Lactobacillus_iners_2,28,3,10
16,0.402193724594676,Lactobacillus_iners_2,28,3,11
4,0.6425756127054733,Lactobacillus_iners_4,28,3,12
14,0.6485966884851313,Lactobacillus_iners_5,28,3,13
9,0.6829658559505328,Lactobacillus_iners_6,28,3,14
6,0.5912572515894434,Lactobacillus_iners_7,28,3,15
5,0.39402451730256693,UBA629_sp005465875_1,28,3,16
23,0.3226739570313777,UBA629_sp005465875_3,28,3,17
25,0.41031141201412574,UBA629_sp005465875_4,28,3,18
20,0.48444883196199673,Gardnerella_vaginalis_2,28,3,19
3,0.20897710449415305,Gardnerella_vaginalis_C_1,28,3,20
17,0.26668540337680363,Gardnerella_swidsinkii_1,28,3,21
18,0.2610554326404734,Gardnerella_swidsinkii_2,28,3,22
11,0.30459584748690366,Gardnerella_piotii_1,28,3,23
1,0.24053939634803506,MultiGenera,28,3,24
15,0.20332999530330362,MultiGenera,28,3,25
2,0.44113829096598217,Lactobacillus_paragasseri_1,28,3,26
27,0.6381574880657847,Lactobacillus_mulieris_1,28,3,27
9,0.8405851111556855,Lactobacillus_crispatus_1,28,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,28,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,28,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,28,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,28,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,28,4,6
29,0.7762565985533046,Lactobacillus_crispatus_7,28,4,7
26,0.8615226336749823,Lactobacillus_crispatus_8,28,4,8
18,0.6475698222098262,Lactobacillus_iners_1,28,4,9
33,0.33120678020826394,Lactobacillus_iners_1,28,4,10
6,0.7769133321298963,Lactobacillus_iners_2,28,4,11
14,0.402193724594676,Lactobacillus_iners_2,28,4,12
2,0.6425756127054733,Lactobacillus_iners_4,28,4,13
12,0.6485966884851313,Lactobacillus_iners_5,28,4,14
7,0.6829658559505328,Lactobacillus_iners_6,28,4,15
4,0.5912572515894434,Lactobacillus_iners_7,28,4,16
3,0.39402451730256693,UBA629_sp005465875_1,28,4,17
28,0.3226739570313777,UBA629_sp005465875_3,28,4,18
30,0.41031141201412574,UBA629_sp005465875_4,28,4,19
20,0.30715644354565746,Gardnerella_vaginalis_1,28,4,20
23,0.48444883196199673,Gardnerella_vaginalis_2,28,4,21
17,0.2274848054546407,Gardnerella_vaginalis_C_1,28,4,22
34,0.22202116514962048,Gardnerella_vaginalis_C_3,28,4,23
31,0.18738465211795477,Gardnerella_vaginalis_F_1,28,4,24
22,0.19802536699823672,Gardnerella_vaginalis_H_1,28,4,25
15,0.26668540337680363,Gardnerella_swidsinkii_1,28,4,26
19,0.2610554326404734,Gardnerella_swidsinkii_2,28,4,27
10,0.30459584748690366,Gardnerella_piotii_1,28,4,28
8,0.5785257818314725,Bifidobacterium_breve_2,28,4,29
1,0.24116941378518494,MultiGenera,28,4,30
16,0.19098205741075622,MultiGenera,28,4,31
24,0.20932653164816184,MultiGenera,28,4,32
27,0.19568398699349387,MultiGenera,28,4,33
13,0.2733977497929997,Lactobacillus_paragasseri_1,28,4,34
35,0.6381574880657847,Lactobacillus_mulieris_1,28,4,35
9,0.8405851111556855,Lactobacillus_crispatus_1,29,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,29,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,29,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,29,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,29,0,7
10,0.5483186717779636,Lactobacillus_iners_1,29,0,8
4,0.6235306948486403,Lactobacillus_iners_2,29,0,9
5,0.6425756127054733,Lactobacillus_iners_4,29,0,10
12,0.6485966884851313,Lactobacillus_iners_5,29,0,11
8,0.6829658559505328,Lactobacillus_iners_6,29,0,12
6,0.39402451730256693,UBA629_sp005465875_1,29,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,29,0,14
1,0.2422917250729616,MultiGenera,29,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,29,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,29,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,29,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,29,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,29,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,29,1,8
10,0.5483186717779636,Lactobacillus_iners_1,29,1,9
4,0.6235306948486403,Lactobacillus_iners_2,29,1,10
5,0.6425756127054733,Lactobacillus_iners_4,29,1,11
12,0.6485966884851313,Lactobacillus_iners_5,29,1,12
8,0.6829658559505328,Lactobacillus_iners_6,29,1,13
2,0.510350087242883,Lactobacillus_iners_7,29,1,14
6,0.39402451730256693,UBA629_sp005465875_1,29,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,29,1,16
1,0.2422917250729616,MultiGenera,29,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,29,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,29,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,29,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,29,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,29,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,29,2,8
10,0.5483186717779636,Lactobacillus_iners_1,29,2,9
3,0.6235306948486403,Lactobacillus_iners_2,29,2,10
5,0.6425756127054733,Lactobacillus_iners_4,29,2,11
12,0.6485966884851313,Lactobacillus_iners_5,29,2,12
8,0.6829658559505328,Lactobacillus_iners_6,29,2,13
2,0.510350087242883,Lactobacillus_iners_7,29,2,14
6,0.39402451730256693,UBA629_sp005465875_1,29,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,29,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,29,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,29,2,18
1,0.2422917250729616,MultiGenera,29,2,19
10,0.8405851111556855,Lactobacillus_crispatus_1,29,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,29,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,29,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,29,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,29,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,29,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,29,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,29,3,8
12,0.5483186717779636,Lactobacillus_iners_1,29,3,9
8,0.7769133321298963,Lactobacillus_iners_2,29,3,10
16,0.402193724594676,Lactobacillus_iners_2,29,3,11
4,0.6425756127054733,Lactobacillus_iners_4,29,3,12
14,0.6485966884851313,Lactobacillus_iners_5,29,3,13
9,0.6829658559505328,Lactobacillus_iners_6,29,3,14
6,0.5912572515894434,Lactobacillus_iners_7,29,3,15
5,0.39402451730256693,UBA629_sp005465875_1,29,3,16
23,0.3226739570313777,UBA629_sp005465875_3,29,3,17
25,0.41031141201412574,UBA629_sp005465875_4,29,3,18
20,0.48444883196199673,Gardnerella_vaginalis_2,29,3,19
3,0.20897710449415305,Gardnerella_vaginalis_C_1,29,3,20
17,0.26668540337680363,Gardnerella_swidsinkii_1,29,3,21
18,0.2610554326404734,Gardnerella_swidsinkii_2,29,3,22
11,0.30459584748690366,Gardnerella_piotii_1,29,3,23
1,0.24053939634803506,MultiGenera,29,3,24
15,0.20332999530330362,MultiGenera,29,3,25
2,0.44113829096598217,Lactobacillus_paragasseri_1,29,3,26
27,0.6381574880657847,Lactobacillus_mulieris_1,29,3,27
9,0.8405851111556855,Lactobacillus_crispatus_1,29,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,29,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,29,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,29,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,29,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,29,4,6
29,0.7762565985533046,Lactobacillus_crispatus_7,29,4,7
26,0.8615226336749823,Lactobacillus_crispatus_8,29,4,8
18,0.6475698222098262,Lactobacillus_iners_1,29,4,9
33,0.33120678020826394,Lactobacillus_iners_1,29,4,10
6,0.7769133321298963,Lactobacillus_iners_2,29,4,11
14,0.402193724594676,Lactobacillus_iners_2,29,4,12
2,0.6425756127054733,Lactobacillus_iners_4,29,4,13
12,0.6485966884851313,Lactobacillus_iners_5,29,4,14
7,0.6829658559505328,Lactobacillus_iners_6,29,4,15
4,0.5912572515894434,Lactobacillus_iners_7,29,4,16
3,0.39402451730256693,UBA629_sp005465875_1,29,4,17
28,0.3226739570313777,UBA629_sp005465875_3,29,4,18
30,0.41031141201412574,UBA629_sp005465875_4,29,4,19
20,0.30715644354565746,Gardnerella_vaginalis_1,29,4,20
23,0.48444883196199673,Gardnerella_vaginalis_2,29,4,21
17,0.2274848054546407,Gardnerella_vaginalis_C_1,29,4,22
34,0.22202116514962048,Gardnerella_vaginalis_C_3,29,4,23
31,0.18738465211795477,Gardnerella_vaginalis_F_1,29,4,24
22,0.19802536699823672,Gardnerella_vaginalis_H_1,29,4,25
15,0.26668540337680363,Gardnerella_swidsinkii_1,29,4,26
19,0.2610554326404734,Gardnerella_swidsinkii_2,29,4,27
10,0.30459584748690366,Gardnerella_piotii_1,29,4,28
8,0.5785257818314725,Bifidobacterium_breve_2,29,4,29
1,0.24116941378518494,MultiGenera,29,4,30
16,0.19098205741075622,MultiGenera,29,4,31
24,0.20932653164816184,MultiGenera,29,4,32
27,0.19568398699349387,MultiGenera,29,4,33
13,0.2733977497929997,Lactobacillus_paragasseri_1,29,4,34
35,0.6381574880657847,Lactobacillus_mulieris_1,29,4,35
9,0.8405851111556855,Lactobacillus_crispatus_1,30,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,30,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,30,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,30,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,30,0,7
10,0.5483186717779636,Lactobacillus_iners_1,30,0,8
4,0.6235306948486403,Lactobacillus_iners_2,30,0,9
5,0.6425756127054733,Lactobacillus_iners_4,30,0,10
12,0.6485966884851313,Lactobacillus_iners_5,30,0,11
8,0.6829658559505328,Lactobacillus_iners_6,30,0,12
6,0.39402451730256693,UBA629_sp005465875_1,30,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,30,0,14
1,0.2422917250729616,MultiGenera,30,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,30,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,30,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,30,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,30,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,30,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,30,1,8
10,0.5483186717779636,Lactobacillus_iners_1,30,1,9
4,0.6235306948486403,Lactobacillus_iners_2,30,1,10
5,0.6425756127054733,Lactobacillus_iners_4,30,1,11
12,0.6485966884851313,Lactobacillus_iners_5,30,1,12
8,0.6829658559505328,Lactobacillus_iners_6,30,1,13
2,0.510350087242883,Lactobacillus_iners_7,30,1,14
6,0.39402451730256693,UBA629_sp005465875_1,30,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,30,1,16
1,0.2422917250729616,MultiGenera,30,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,30,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,30,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,30,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,30,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,30,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,30,2,8
10,0.5483186717779636,Lactobacillus_iners_1,30,2,9
3,0.6235306948486403,Lactobacillus_iners_2,30,2,10
5,0.6425756127054733,Lactobacillus_iners_4,30,2,11
12,0.6485966884851313,Lactobacillus_iners_5,30,2,12
8,0.6829658559505328,Lactobacillus_iners_6,30,2,13
2,0.510350087242883,Lactobacillus_iners_7,30,2,14
6,0.39402451730256693,UBA629_sp005465875_1,30,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,30,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,30,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,30,2,18
1,0.2422917250729616,MultiGenera,30,2,19
10,0.8405851111556855,Lactobacillus_crispatus_1,30,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,30,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,30,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,30,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,30,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,30,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,30,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,30,3,8
12,0.5483186717779636,Lactobacillus_iners_1,30,3,9
8,0.7769133321298963,Lactobacillus_iners_2,30,3,10
16,0.402193724594676,Lactobacillus_iners_2,30,3,11
4,0.6425756127054733,Lactobacillus_iners_4,30,3,12
14,0.6485966884851313,Lactobacillus_iners_5,30,3,13
9,0.6829658559505328,Lactobacillus_iners_6,30,3,14
6,0.5912572515894434,Lactobacillus_iners_7,30,3,15
5,0.39402451730256693,UBA629_sp005465875_1,30,3,16
23,0.3226739570313777,UBA629_sp005465875_3,30,3,17
25,0.41031141201412574,UBA629_sp005465875_4,30,3,18
20,0.48444883196199673,Gardnerella_vaginalis_2,30,3,19
3,0.20897710449415305,Gardnerella_vaginalis_C_1,30,3,20
17,0.26668540337680363,Gardnerella_swidsinkii_1,30,3,21
18,0.2610554326404734,Gardnerella_swidsinkii_2,30,3,22
11,0.30459584748690366,Gardnerella_piotii_1,30,3,23
1,0.24053939634803506,MultiGenera,30,3,24
15,0.20332999530330362,MultiGenera,30,3,25
2,0.44113829096598217,Lactobacillus_paragasseri_1,30,3,26
27,0.6381574880657847,Lactobacillus_mulieris_1,30,3,27
9,0.8405851111556855,Lactobacillus_crispatus_1,30,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,30,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,30,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,30,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,30,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,30,4,6
29,0.7762565985533046,Lactobacillus_crispatus_7,30,4,7
26,0.8615226336749823,Lactobacillus_crispatus_8,30,4,8
18,0.6475698222098262,Lactobacillus_iners_1,30,4,9
33,0.33120678020826394,Lactobacillus_iners_1,30,4,10
6,0.7769133321298963,Lactobacillus_iners_2,30,4,11
14,0.402193724594676,Lactobacillus_iners_2,30,4,12
2,0.6425756127054733,Lactobacillus_iners_4,30,4,13
12,0.6485966884851313,Lactobacillus_iners_5,30,4,14
7,0.6829658559505328,Lactobacillus_iners_6,30,4,15
4,0.5912572515894434,Lactobacillus_iners_7,30,4,16
3,0.39402451730256693,UBA629_sp005465875_1,30,4,17
28,0.3226739570313777,UBA629_sp005465875_3,30,4,18
30,0.41031141201412574,UBA629_sp005465875_4,30,4,19
20,0.30715644354565746,Gardnerella_vaginalis_1,30,4,20
23,0.48444883196199673,Gardnerella_vaginalis_2,30,4,21
17,0.2274848054546407,Gardnerella_vaginalis_C_1,30,4,22
34,0.22202116514962048,Gardnerella_vaginalis_C_3,30,4,23
31,0.18738465211795477,Gardnerella_vaginalis_F_1,30,4,24
22,0.19802536699823672,Gardnerella_vaginalis_H_1,30,4,25
15,0.26668540337680363,Gardnerella_swidsinkii_1,30,4,26
19,0.2610554326404734,Gardnerella_swidsinkii_2,30,4,27
10,0.30459584748690366,Gardnerella_piotii_1,30,4,28
8,0.5785257818314725,Bifidobacterium_breve_2,30,4,29
1,0.24116941378518494,MultiGenera,30,4,30
16,0.19098205741075622,MultiGenera,30,4,31
24,0.20932653164816184,MultiGenera,30,4,32
27,0.19568398699349387,MultiGenera,30,4,33
13,0.2733977497929997,Lactobacillus_paragasseri_1,30,4,34
35,0.6381574880657847,Lactobacillus_mulieris_1,30,4,35
9,0.8405851111556855,Lactobacillus_crispatus_1,31,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,31,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,31,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,31,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,31,0,7
10,0.5483186717779636,Lactobacillus_iners_1,31,0,8
4,0.6235306948486403,Lactobacillus_iners_2,31,0,9
5,0.6425756127054733,Lactobacillus_iners_4,31,0,10
12,0.6485966884851313,Lactobacillus_iners_5,31,0,11
8,0.6829658559505328,Lactobacillus_iners_6,31,0,12
6,0.39402451730256693,UBA629_sp005465875_1,31,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,31,0,14
1,0.2422917250729616,MultiGenera,31,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,31,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,31,1,4
17,0.8320116122909413,Lactobacillus_crispatus_5,31,1,5
13,0.8724524352608115,Lactobacillus_crispatus_6,31,1,6
16,0.7762565985533046,Lactobacillus_crispatus_7,31,1,7
15,0.8615226336749823,Lactobacillus_crispatus_8,31,1,8
10,0.5483186717779636,Lactobacillus_iners_1,31,1,9
4,0.6235306948486403,Lactobacillus_iners_2,31,1,10
5,0.6425756127054733,Lactobacillus_iners_4,31,1,11
12,0.6485966884851313,Lactobacillus_iners_5,31,1,12
8,0.6829658559505328,Lactobacillus_iners_6,31,1,13
2,0.510350087242883,Lactobacillus_iners_7,31,1,14
6,0.39402451730256693,UBA629_sp005465875_1,31,1,15
3,0.3152232455763519,Gardnerella_vaginalis_2,31,1,16
1,0.2422917250729616,MultiGenera,31,1,17
9,0.8405851111556855,Lactobacillus_crispatus_1,31,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,31,2,4
19,0.8320116122909413,Lactobacillus_crispatus_5,31,2,5
14,0.8724524352608115,Lactobacillus_crispatus_6,31,2,6
18,0.7762565985533046,Lactobacillus_crispatus_7,31,2,7
17,0.8615226336749823,Lactobacillus_crispatus_8,31,2,8
10,0.5483186717779636,Lactobacillus_iners_1,31,2,9
3,0.6235306948486403,Lactobacillus_iners_2,31,2,10
5,0.6425756127054733,Lactobacillus_iners_4,31,2,11
12,0.6485966884851313,Lactobacillus_iners_5,31,2,12
8,0.6829658559505328,Lactobacillus_iners_6,31,2,13
2,0.510350087242883,Lactobacillus_iners_7,31,2,14
6,0.39402451730256693,UBA629_sp005465875_1,31,2,15
15,0.48444883196199673,Gardnerella_vaginalis_2,31,2,16
13,0.26668540337680363,Gardnerella_swidsinkii_1,31,2,17
4,0.28743580163566346,Gardnerella_swidsinkii_2,31,2,18
1,0.2422917250729616,MultiGenera,31,2,19
10,0.8405851111556855,Lactobacillus_crispatus_1,31,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,31,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,31,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,31,3,4
26,0.8320116122909413,Lactobacillus_crispatus_5,31,3,5
19,0.8724524352608115,Lactobacillus_crispatus_6,31,3,6
24,0.7762565985533046,Lactobacillus_crispatus_7,31,3,7
22,0.8615226336749823,Lactobacillus_crispatus_8,31,3,8
12,0.5483186717779636,Lactobacillus_iners_1,31,3,9
8,0.7769133321298963,Lactobacillus_iners_2,31,3,10
16,0.402193724594676,Lactobacillus_iners_2,31,3,11
5,0.6425756127054733,Lactobacillus_iners_4,31,3,12
14,0.6485966884851313,Lactobacillus_iners_5,31,3,13
9,0.6829658559505328,Lactobacillus_iners_6,31,3,14
4,0.6008942864818423,Lactobacillus_iners_7,31,3,15
6,0.39402451730256693,UBA629_sp005465875_1,31,3,16
23,0.3226739570313777,UBA629_sp005465875_3,31,3,17
25,0.41031141201412574,UBA629_sp005465875_4,31,3,18
20,0.48444883196199673,Gardnerella_vaginalis_2,31,3,19
3,0.20897710449415305,Gardnerella_vaginalis_C_1,31,3,20
17,0.26668540337680363,Gardnerella_swidsinkii_1,31,3,21
18,0.2610554326404734,Gardnerella_swidsinkii_2,31,3,22
11,0.30459584748690366,Gardnerella_piotii_1,31,3,23
1,0.24053939634803506,MultiGenera,31,3,24
15,0.20332999530330362,MultiGenera,31,3,25
2,0.44113829096598217,Lactobacillus_paragasseri_1,31,3,26
9,0.8405851111556855,Lactobacillus_crispatus_1,31,4,1
11,0.8117584386405232,Lactobacillus_crispatus_2,31,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,31,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,31,4,4
32,0.8320116122909413,Lactobacillus_crispatus_5,31,4,5
21,0.8724524352608115,Lactobacillus_crispatus_6,31,4,6
29,0.7762565985533046,Lactobacillus_crispatus_7,31,4,7
26,0.8615226336749823,Lactobacillus_crispatus_8,31,4,8
18,0.6475698222098262,Lactobacillus_iners_1,31,4,9
33,0.33120678020826394,Lactobacillus_iners_1,31,4,10
6,0.7769133321298963,Lactobacillus_iners_2,31,4,11
14,0.402193724594676,Lactobacillus_iners_2,31,4,12
3,0.6425756127054733,Lactobacillus_iners_4,31,4,13
12,0.6485966884851313,Lactobacillus_iners_5,31,4,14
7,0.6829658559505328,Lactobacillus_iners_6,31,4,15
1,0.6008942864818423,Lactobacillus_iners_7,31,4,16
4,0.39402451730256693,UBA629_sp005465875_1,31,4,17
28,0.3226739570313777,UBA629_sp005465875_3,31,4,18
30,0.41031141201412574,UBA629_sp005465875_4,31,4,19
20,0.30715644354565746,Gardnerella_vaginalis_1,31,4,20
23,0.48444883196199673,Gardnerella_vaginalis_2,31,4,21
17,0.2274848054546407,Gardnerella_vaginalis_C_1,31,4,22
34,0.22202116514962048,Gardnerella_vaginalis_C_3,31,4,23
31,0.18738465211795477,Gardnerella_vaginalis_F_1,31,4,24
22,0.19802536699823672,Gardnerella_vaginalis_H_1,31,4,25
15,0.26668540337680363,Gardnerella_swidsinkii_1,31,4,26
19,0.2610554326404734,Gardnerella_swidsinkii_2,31,4,27
10,0.30459584748690366,Gardnerella_piotii_1,31,4,28
8,0.5785257818314725,Bifidobacterium_breve_2,31,4,29
2,0.24116941378518494,MultiGenera,31,4,30
16,0.19098205741075622,MultiGenera,31,4,31
24,0.20932653164816184,MultiGenera,31,4,32
27,0.19568398699349387,MultiGenera,31,4,33
13,0.2733977497929997,Lactobacillus_paragasseri_1,31,4,34
9,0.8405851111556855,Lactobacillus_crispatus_1,32,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,32,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,32,0,3
